SABC,D,Status,Use,Code Length,Area Type,Notes,Date,Changes
3651,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3652,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3653,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3654,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3655,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3656,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3657,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3658,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3659,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3660,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3661,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3662,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3663,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3664,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3665,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3666,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3667,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3668,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3669,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3670,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3671,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3672,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3673,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3674,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3675,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3676,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3677,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3678,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3679,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3680,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3681,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3682,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3683,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3684,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3685,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3686,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3687,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3688,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3689,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3690,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3691,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3692,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3693,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3694,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3695,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3696,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3697,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3698,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3699,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3700,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3701,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3702,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3703,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3704,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3705,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3706,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3707,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3708,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3709,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3710,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3711,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3712,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3713,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3714,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3715,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3716,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3717,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3718,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3719,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3720,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3721,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3722,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3723,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3724,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3725,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3726,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3727,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3728,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3729,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3730,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3731,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3732,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3733,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3734,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3735,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3736,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3737,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3738,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3739,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3740,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3741,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3742,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3743,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3744,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3745,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3746,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3747,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3748,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3749,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3750,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3751,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3752,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3753,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3754,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3755,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3756,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3757,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3758,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3759,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3760,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3761,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3762,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3763,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3764,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3765,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3766,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3767,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3768,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3769,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3770,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3771,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3772,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3773,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3774,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3775,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3776,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3777,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3778,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3779,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3780,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3781,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3782,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3783,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3784,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3785,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3786,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3787,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3788,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3789,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3790,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3791,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3792,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3793,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3794,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3795,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3796,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3797,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3798,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3799,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3800,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3801,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3802,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3803,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3804,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3805,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3806,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3807,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3808,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3809,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3810,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3811,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3812,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3813,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3814,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3815,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3816,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3817,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3818,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3819,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3820,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3821,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3822,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3823,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3824,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3825,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3826,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3827,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3828,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3829,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
3830,,Not Designated,,,,,,Missing SABC entry inserted. Status 'Not Designated' assumed.
